date,cci,indiesleaze_score,lipstickindex_score,maxiskirt_score,bigbag_score,highheelindex_score,peplums_score,blazers_score,mini_score,indiesleaze_lag3,indiesleaze_lag6,lipstickindex_lag3,lipstickindex_lag6,maxiskirt_lag3,maxiskirt_lag6,bigbag_lag3,bigbag_lag6,highheelindex_lag3,highheelindex_lag6,peplums_lag3,peplums_lag6,blazers_lag3,blazers_lag6,mini_lag3,mini_lag6,cci_lag3,cci_lag6
,96.66358,0.2049876791461742,-0.021190085553667,1.4031964482732178,1.5437949008774492,1.7634379012789343,0.305288140965616,2.0360739950284907,1.4249548992983232,-0.2421800332846253,0.3212513652283575,-0.0509084177455802,-0.0658622776980558,1.1443905794858402,1.9377928494543035,0.0369664281789058,0.1454176241994143,1.2979735211630494,2.254306810791177,0.6099953367240682,0.5599184605136576,1.2334079739953616,2.226035732326395,0.8866404830585947,0.8984809425868389,97.21941,97.93935
,96.7627,0.5719616679347586,0.083095040579984,1.1384974903368417,0.3117400154946157,1.644594096014325,0.2251020368186548,2.1862187310470924,1.585699610337839,-0.067196189496771,0.1126424647133303,-0.0062493437087936,-0.0064198831222227,1.2138242733499018,1.541077486319936,1.7862395279941448,1.638709917669476,1.360325893265501,2.320558628833559,0.4015114659419692,0.5443762052861781,1.198082259206566,2.1712047880435628,1.0281140136612792,1.0506086594376307,97.52456,98.14481
,96.9458,0.4330086616236616,0.981526550492137,0.7348985993341564,2.195071418013133,1.361994272680376,0.0496825388991659,2.086816923966432,1.3474874956943774,0.1697662370857131,-0.0967768170103042,-0.0210457831583624,-0.0063674090859737,1.2296329301801834,1.3212233054988771,1.8855670175348864,1.3688738764420807,1.384757756672054,2.000052076315056,0.4807222875705219,0.6731689375232287,1.428596528768292,1.8916290324414144,1.090406293001533,0.9477260208715246,97.77238,98.32935
,97.21941,0.4115382241212775,1.2538175326909784,0.1669743201608274,2.7884925585633327,1.560763506318866,-0.0305035652477951,1.9276896149668172,1.3254419910630706,0.2049876791461742,-0.2421800332846253,-0.021190085553667,-0.0509084177455802,1.4031964482732178,1.1443905794858402,1.5437949008774492,0.0369664281789058,1.7634379012789343,1.2979735211630494,0.305288140965616,0.6099953367240682,2.0360739950284907,1.2334079739953616,1.4249548992983232,0.8866404830585947,97.93935,98.50545
,97.52456,0.1292138765448713,0.1874232153956996,1.3753130839609409,1.9939759547266716,1.3533542809219186,0.0812620149560376,1.7524102240814514,1.238462834287278,0.5719616679347586,-0.067196189496771,0.083095040579984,-0.0062493437087936,1.1384974903368417,1.2138242733499018,0.3117400154946157,1.7862395279941448,1.644594096014325,1.360325893265501,0.2251020368186548,0.4015114659419692,2.1862187310470924,1.198082259206566,1.585699610337839,1.0281140136612792,98.14481,98.58678
,97.77238,0.0878958674043036,0.0978820554782884,1.4750770775645816,1.871672365057564,1.521741406234925,0.2411392576480471,2.165575362670835,1.4386473677457987,0.4330086616236616,0.1697662370857131,0.981526550492137,-0.0210457831583624,0.7348985993341564,1.2296329301801834,2.195071418013133,1.8855670175348864,1.361994272680376,1.384757756672054,0.0496825388991659,0.4807222875705219,2.086816923966432,1.428596528768292,1.3474874956943774,1.090406293001533,98.32935,98.48763
,97.93935,-0.0356498438344774,0.1274130365928326,1.865558189126104,1.826601000357352,1.7614139681633538,0.2727187337049188,2.1703989090002462,1.7119056263319437,0.4115382241212775,0.2049876791461742,1.2538175326909784,-0.021190085553667,0.1669743201608274,1.4031964482732178,2.7884925585633327,1.5437949008774492,1.560763506318866,1.7634379012789343,-0.0305035652477951,0.305288140965616,1.9276896149668172,2.0360739950284907,1.3254419910630706,1.4249548992983232,98.50545,98.32858
,98.14481,-0.2114445861912248,0.0976196877058037,1.76457963800098,2.0907176820989632,2.2943445629181225,0.6571317166938363,2.1850102441060737,1.84774258989487,0.1292138765448713,0.5719616679347586,0.1874232153956996,0.083095040579984,1.3753130839609409,1.1384974903368417,1.9939759547266716,0.3117400154946157,1.3533542809219186,1.644594096014325,0.0812620149560376,0.2251020368186548,1.7524102240814514,2.1862187310470924,1.238462834287278,1.585699610337839,98.58678,98.22819
,98.32935,-0.2490890850203251,0.082701489322717,1.5318988402504112,1.9318989671320848,1.969930500329992,0.5298092325771071,1.841288711401176,1.704885446002875,0.0878958674043036,0.4330086616236616,0.0978820554782884,0.981526550492137,1.4750770775645816,0.7348985993341564,1.871672365057564,2.195071418013133,1.521741406234925,1.361994272680376,0.2411392576480471,0.0496825388991659,2.165575362670835,2.086816923966432,1.4386473677457987,1.3474874956943774,98.48763,98.33882
,98.50545,-0.3665772614747095,0.1273605625565837,1.4161232049502828,1.825317937591,1.4673762985190604,0.5609083917174831,1.502057138690959,1.9283357698498949,-0.0356498438344774,0.4115382241212775,0.1274130365928326,1.2538175326909784,1.865558189126104,0.1669743201608274,1.826601000357352,2.7884925585633327,1.7614139681633538,1.560763506318866,0.2727187337049188,-0.0305035652477951,2.1703989090002462,1.9276896149668172,1.7119056263319437,1.3254419910630706,98.32858,98.66457
,98.58678,-0.1879193900151024,0.1869378357793769,1.2151877086426144,1.856829294384708,1.3944191158551635,0.5613887086339788,1.2130962022100955,2.5207161124627038,-0.2114445861912248,0.1292138765448713,0.0976196877058037,0.1874232153956996,1.76457963800098,1.3753130839609409,2.0907176820989632,1.9939759547266716,2.2943445629181225,1.3533542809219186,0.6571317166938363,0.0812620149560376,2.1850102441060737,1.7524102240814514,1.84774258989487,1.238462834287278,98.22819,99.00814
,98.48763,-0.140543846090138,0.1273605625565837,1.2098509790867733,1.8451647767679185,1.3536148132623382,0.5298092325771071,1.4419993769331008,2.441686507892682,-0.2490890850203251,0.0878958674043036,0.082701489322717,0.0978820554782884,1.5318988402504112,1.4750770775645816,1.9318989671320848,1.871672365057564,1.969930500329992,1.521741406234925,0.5298092325771071,0.2411392576480471,1.841288711401176,2.165575362670835,1.704885446002875,1.4386473677457987,98.33882,99.19379
,98.32858,0.0862759981118998,0.0975934514905992,1.4258827546425128,0.4350330757029353,1.5754504199453196,0.305288140965616,2.145263590885569,2.5285032820143645,-0.3665772614747095,-0.0356498438344774,0.1273605625565837,0.1274130365928326,1.4161232049502828,1.865558189126104,1.825317937591,1.826601000357352,1.4673762985190604,1.7614139681633538,0.5609083917174831,0.2727187337049188,1.502057138690959,2.1703989090002462,1.9283357698498949,1.7119056263319437,98.66457,99.2499
,98.22819,0.3710462371934117,0.1720626860783547,1.0939493493859465,0.4254873718146884,1.427230438679754,0.2897458857381365,2.085608437025413,3.0061662806249503,-0.1879193900151024,-0.2114445861912248,0.1869378357793769,0.0976196877058037,1.2151877086426144,1.76457963800098,1.856829294384708,2.0907176820989632,1.3944191158551635,2.2943445629181225,0.5613887086339788,0.6571317166938363,1.2130962022100955,2.1850102441060737,2.5207161124627038,1.84774258989487,99.00814,99.17113
,98.33882,0.4115335096004169,0.3211118327154504,0.7566517892606389,2.385790747292223,1.3484277521756884,0.113336456614822,2.075488388410091,2.462816665735289,-0.140543846090138,-0.2490890850203251,0.1273605625565837,0.082701489322717,1.2098509790867733,1.5318988402504112,1.8451647767679185,1.9318989671320848,1.3536148132623382,1.969930500329992,0.5298092325771071,0.5298092325771071,1.4419993769331008,1.841288711401176,2.441686507892682,1.704885446002875,99.19379,99.02784
,98.66457,0.3572728663308938,0.5147712737123415,0.5091028831476692,2.7455380368075826,1.3542732560158572,-0.0781349108194761,1.8266767130474355,2.464415032715574,0.0862759981118998,-0.3665772614747095,0.0975934514905992,0.1273605625565837,1.4258827546425128,1.4161232049502828,0.4350330757029353,1.825317937591,1.5754504199453196,1.4673762985190604,0.305288140965616,0.5609083917174831,2.145263590885569,1.502057138690959,2.5285032820143645,1.9283357698498949,99.2499,98.94792
,99.00814,0.0547057000584651,0.2912528924874904,1.2437328256897615,2.177676066351497,1.3027060028518798,0.3859692107144897,1.6168768231686772,1.991937779028528,0.3710462371934117,-0.1879193900151024,0.1720626860783547,0.1869378357793769,1.0939493493859465,1.2151877086426144,0.4254873718146884,1.856829294384708,1.427230438679754,1.3944191158551635,0.2897458857381365,0.5613887086339788,2.085608437025413,1.2130962022100955,3.0061662806249503,2.5207161124627038,99.17113,98.92973
,99.19379,0.0397495356659672,0.3359513208470837,1.4040417858410812,0.7288455512919044,2.4734115336226687,0.4010165003400565,1.826274105149733,2.112404105439344,0.4115335096004169,-0.140543846090138,0.3211118327154504,0.1273605625565837,0.7566517892606389,1.2098509790867733,2.385790747292223,1.8451647767679185,1.3484277521756884,1.3536148132623382,0.113336456614822,0.5298092325771071,2.075488388410091,1.4419993769331008,2.462816665735289,2.441686507892682,99.02784,98.96976
,99.2499,-0.0635668944338998,0.2763871665348126,1.8111930478062817,1.9459603593164725,1.5646686676404449,0.5759556813430498,1.8709146527584464,2.510142659134634,0.3572728663308938,0.0862759981118998,0.5147712737123415,0.0975934514905992,0.5091028831476692,1.4258827546425128,2.7455380368075826,0.4350330757029353,1.3542732560158572,1.5754504199453196,-0.0781349108194761,0.305288140965616,1.8266767130474355,2.145263590885569,2.464415032715574,2.5285032820143645,98.94792,99.04605
,99.17113,-0.1230767020586978,0.2763478114090859,1.8480955347278756,0.7225164611927656,1.8168863826489088,0.7212806000114054,1.9451811417244305,3.144859116524622,0.0547057000584651,0.3710462371934117,0.2912528924874904,0.1720626860783547,1.2437328256897615,1.0939493493859465,2.177676066351497,0.4254873718146884,1.3027060028518798,1.427230438679754,0.3859692107144897,0.2897458857381365,1.6168768231686772,2.085608437025413,1.991937779028528,3.0061662806249503,98.92973,99.12044
,99.02784,-0.2850996596396276,0.2911873003436392,1.839530857655642,2.22623665567696,1.748850013349595,0.8014667041583664,1.6660086572678967,3.1837106222147784,0.0397495356659672,0.4115335096004169,0.3359513208470837,0.3211118327154504,1.4040417858410812,0.7566517892606389,0.7288455512919044,2.385790747292223,2.4734115336226687,1.3484277521756884,0.4010165003400565,0.113336456614822,1.826274105149733,2.075488388410091,2.112404105439344,2.462816665735289,98.96976,99.1316
,98.94792,-0.155023009299691,0.2614201884747347,1.7247748801265583,2.2599556694618355,1.464330997978828,0.9307397533119126,1.088086784306171,3.176358027987249,-0.0635668944338998,0.3572728663308938,0.2763871665348126,0.5147712737123415,1.8111930478062817,0.5091028831476692,1.9459603593164725,2.7455380368075826,1.5646686676404449,1.3542732560158572,0.5759556813430498,-0.0781349108194761,1.8709146527584464,1.8266767130474355,2.510142659134634,2.464415032715574,99.04605,99.0723
,98.92973,0.1468248270685936,0.1869509538869792,1.727793035687042,2.461405264923948,1.3961956029823994,0.7703675450179903,0.9436411584711816,3.115902156052597,-0.1230767020586978,0.0547057000584651,0.2763478114090859,0.2912528924874904,1.8480955347278756,1.2437328256897615,0.7225164611927656,2.177676066351497,1.8168863826489088,1.3027060028518798,0.7212806000114054,0.3859692107144897,1.9451811417244305,1.6168768231686772,3.144859116524622,1.991937779028528,99.12044,
,98.96976,0.6540424256614873,0.246672528702157,1.5205298593012877,2.6710358358448363,1.4098611491842017,0.8821331252218233,1.3222864613150862,2.9986194222394627,-0.2850996596396276,0.0397495356659672,0.2911873003436392,0.3359513208470837,1.839530857655642,1.4040417858410812,2.22623665567696,0.7288455512919044,1.748850013349595,2.4734115336226687,0.8014667041583664,0.4010165003400565,1.6660086572678967,1.826274105149733,3.1837106222147784,2.112404105439344,99.1316,
,99.04605,1.3581674470039231,0.1870165460308303,1.9833436097470964,3.0612007859949,1.535406952436727,0.7533550416701897,2.1939928170870857,3.596910998980432,-0.155023009299691,-0.0635668944338998,0.2614201884747347,0.2763871665348126,1.7247748801265583,1.8111930478062817,2.2599556694618355,1.9459603593164725,1.464330997978828,1.5646686676404449,0.9307397533119126,0.5759556813430498,1.088086784306171,1.8709146527584464,3.176358027987249,2.510142659134634,99.0723,
,99.12044,1.7884475946683138,0.3508170467997614,1.5378944309832137,1.6762751803025082,1.3871893199192098,1.024997864566032,2.463851131971615,4.190257961294431,0.1468248270685936,-0.1230767020586978,0.1869509538869792,0.2763478114090859,1.727793035687042,1.8480955347278756,2.461405264923948,0.7225164611927656,1.3961956029823994,1.8168863826489088,0.7703675450179903,0.7212806000114054,0.9436411584711816,1.9451811417244305,3.115902156052597,3.144859116524622,,
,99.1316,1.6202473408693463,0.5743485461322148,1.1700836532116192,3.2973374500731665,1.4115352439807238,0.4180436523732742,2.240245122782434,3.167797763501256,0.6540424256614873,-0.2850996596396276,0.246672528702157,0.2911873003436392,1.5205298593012877,1.839530857655642,2.6710358358448363,2.22623665567696,1.4098611491842017,1.748850013349595,0.8821331252218233,0.8014667041583664,1.3222864613150862,1.6660086572678967,2.9986194222394627,3.1837106222147784,,
,99.0723,1.688364695213194,0.8127851265430724,0.8666346589703807,5.059763745048968,1.3616420856132698,0.3699319898850975,1.7369923466843935,2.906675080800848,1.3581674470039231,-0.155023009299691,0.1870165460308303,0.2614201884747347,1.9833436097470964,1.7247748801265583,3.0612007859949,2.2599556694618355,1.535406952436727,1.464330997978828,0.7533550416701897,0.9307397533119126,2.1939928170870857,1.088086784306171,3.596910998980432,3.176358027987249,,
