date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,indiesleaze_score,lipstickindex_score,maxiskirt_score,bigbag_score,highheelindex_score,peplums_score,blazers_score,mini_score
,99.54403,391.422,394.728,741.162,222.623,5.824,10451037.0,201.534,1503126.0,263.468,68.126,107.792,113.954,86.861,342.26,1071593.0,57.643,19.957,769.046,172.944,12.193,430.536,3.296,231.423,118.729,398.726,92.02,26.912,10.612,319,2.774,2263783.0,11.846,32.605,13.71,14.698,312.499,4.218,148.175,8.201,3.688,1.1119740941481517,1.2743883675137802,0.9040861426842957,0.23875380206735708,1.168151567788116,0.017113131638468716,1.659443058168923,0.4251867978339479
,99.30601,358.804,402.952,728.16,212.802,4.633,9664400.0,201.534,1339743.0,263.468,63.659,101.055,101.567,71.622,291.555,897.459,60.599,20.284,910.3,210.908,15.081,408.267,2.884,227.056,159.745,373.805,80.518,24.349,10.612,253,2.274,2060043.0,13.162,26.335,9.901,13.85,321.69,4.941,155.067,7.758,3.161,1.0553091635482441,1.1432048827314534,0.2531395030621509,0.3946755127881864,1.7226359474341588,-0.07911019333788463,1.4646577745416076,0.5616323635843526
,98.97307,309.876,312.493,611.134,163.693,7.148,5731214.0,185.411,980.3,193.569,60.308,121.267,104.045,126.482,405.642,991.223,56.165,17.994,816.131,168.726,17.969,371.152,3.021,261.988,159.745,398.726,80.518,25.631,11.673,363,2.94,1856302.0,8.424,32.605,7.997,16.677,238.97,4.459,165.404,8.645,3.688,0.5282586485289503,0.008721328710541982,1.1085821545214345,0.18302553179304618,1.6776693178129345,0.0968042701835171,1.528400943746655,0.18645909992137807
,98.51152,309.876,287.823,390.085,153.872,7.678,5394084.0,173.319,849.593,193.569,54.724,128.004,108.999,140.197,532.405,1004618.0,57.643,15.704,894.605,181.381,14.76,393.421,3.158,279.454,166.221,431.953,95.854,29.475,12.734,462,2.052,2105318.0,9.082,33.859,9.901,18.938,275.734,6.146,165.404,9.753,7.025,0.41886600687393155,-0.03605581070342481,1.710566648538505,0.25153724815152334,1.6979412029391365,0.2566815128755266,1.8526172469575164,0.752714707163326
,97.96985,299.003,287.823,234.051,117.859,6.883,4607446.0,165.258,816.916,220.453,52.491,161.689,126.34,152.388,684.521,1018013.0,56.165,16.358,988.774,143.417,16.364,430.536,2.609,275.088,215.872,448.566,99.689,33.32,15.918,638,2.219,2218507.0,10.793,36.785,11.805,23.179,303.308,5.664,165.404,11.083,10.011,0.3212513652283575,-0.06586227769805589,1.9377928494543033,0.14541762419941434,2.254306810791177,0.5599184605136576,2.226035732326395,0.8984809425868389
,97.5761,260.948,254.929,169.037,111.311,6.486,3708432.0,181.38,669.871,215.076,49.14,175.163,133.772,124.958,747.903,1031408.0,57.643,15.05,1082943.0,134.981,14.118,430.536,2.884,283.821,215.872,431.953,99.689,37.165,14.857,638,2.33,2195870.0,9.74,35.531,11.805,22.613,312.499,6.628,148.175,10.196,8.957,0.11264246471333034,-0.006419883122222709,1.5410774863199361,1.638709917669476,2.320558628833559,0.5443762052861781,2.1712047880435628,1.0506086594376307
,97.20341,228.329,230.258,130.028,85.12,4.898,4382693.0,181.38,735.225,220.453,56.958,188.637,141.204,135.625,735.226,897.459,51.731,16.358,1020163.0,143.417,12.835,393.421,2.609,266.355,196.443,448.566,92.02,33.32,13.796,737,2.274,1924216.0,8.424,27.589,8.378,21.2,294.117,7.11,161.958,9.753,5.444,-0.09677681701030424,-0.006367409085973746,1.3212233054988773,1.3688738764420807,2.000052076315056,0.6731689375232287,1.8916290324414144,0.9477260208715246
,96.8323,195.711,213.811,130.028,75.299,5.162,5281707.0,169.288,898.608,215.076,64.776,175.163,126.34,124.958,697.197,763.51,53.209,16.031,973.079,137.09,14.118,348.883,2.06,257.622,142.475,423.646,84.352,30.757,11.673,715,1.165,1471459.0,5.66,19.646,6.093,16.112,312.499,5.664,158.512,9.753,9.484,-0.24218003328462537,-0.05090841774558023,1.1443905794858402,0.036966428178905865,1.2979735211630494,0.6099953367240682,1.2334079739953616,0.8866404830585947
,96.63258,228.329,238.482,156.034,85.12,6.618,6068344.0,181.38,882.27,252.715,65.893,175.163,141.204,129.529,646.492,776.904,60.599,18.648,1114332.0,139.199,15.723,348.883,1.922,279.454,146.793,415.339,88.186,30.757,11.673,572,2.052,1358270.0,6.976,19.646,6.093,16.677,349.264,6.026,165.404,9.31,7.552,-0.06719618949677104,-0.006249343708793647,1.2138242733499018,1.7862395279941448,1.360325893265501,0.40151146594196924,1.1980822592065659,1.0281140136612792
,96.6407,260.948,263.152,169.037,124.407,6.089,6068344.0,177.35,996.638,252.715,63.659,168.426,136.249,131.053,583.11,884.064,60.599,18.648,1192806.0,134.981,15.402,348.883,2.06,270.721,144.634,398.726,84.352,29.475,13.796,605,1.886,1765751.0,8.292,24.663,7.997,16.112,358.455,6.146,155.067,9.088,7.903,0.16976623708571315,-0.021045783158362495,1.2296329301801834,1.8855670175348866,1.384757756672054,0.4807222875705219,1.428596528768292,1.090406293001533
,96.66358,260.948,238.482,273.06,183.337,7.942,5169330.0,177.35,816.916,241.961,58.075,154.952,148.636,117.338,494.376,1031408.0,57.643,16.358,1035858.0,113.89,12.514,385.998,2.746,261.988,168.38,398.726,84.352,29.475,11.673,506,1.775,1992129.0,8.687,38.457,8.759,22.613,422.793,6.387,151.621,9.753,8.606,0.20498767914617427,-0.021190085553667082,1.4031964482732178,1.5437949008774492,1.7634379012789343,0.305288140965616,2.0360739950284907,1.4249548992983232
,96.7627,304.439,254.929,468.102,288.101,10.457,5281707.0,205.564,882.27,274.222,59.192,154.952,178.363,94.48,418.318,1245726.0,62.077,17.34,925.994,122.326,13.155,393.421,2.884,261.988,159.745,407.032,84.352,24.349,11.673,451,2.052,2218507.0,9.608,41.801,8.759,22.613,477.94,5.905,151.621,9.975,9.309,0.5719616679347586,0.08309504057998407,1.1384974903368417,0.3117400154946157,1.644594096014325,0.22510203681865487,2.1862187310470924,1.585699610337839
,96.9458,299.003,238.482,676.148,255.362,7.413,5281707.0,221.687,1045653.0,290.353,101.631,148.215,146.158,73.146,367.613,1058198.0,70.945,22.575,1177112.0,124.436,11.551,371.152,3.433,288.187,129.523,382.112,76.683,23.068,9.551,352,2.552,2218507.0,11.056,36.367,9.52,21.2,413.602,6.387,182.634,9.975,7.025,0.4330086616236616,0.981526550492137,0.7348985993341564,2.1950714180131334,1.361994272680376,0.04968253889916593,2.0868169239664316,1.3474874956943774
,97.21941,304.439,246.705,754.165,225.897,6.089,5843591.0,274.086,1143683.0,311.861,81.528,128.004,136.249,64.003,329.584,991.223,72.423,24.21,1569482.0,134.981,8.984,341.46,3.158,275.088,146.793,382.112,72.849,20.505,9.551,297,1.886,2218507.0,11.32,29.679,6.093,18.938,395.219,6.628,203.31,8.866,8.255,0.41153822412127755,1.2538175326909784,0.16697432016082742,2.7884925585633327,1.560763506318866,-0.03050356524779519,1.9276896149668175,1.3254419910630706
,97.52456,266.384,222.035,468.102,170.241,6.883,5506460.0,233.779,996.638,268.845,71.477,148.215,138.726,114.291,469.023,1098382.0,65.033,19.303,1177112.0,122.326,6.738,356.306,2.884,288.187,135.999,398.726,84.352,26.912,10.612,363,1.664,1924216.0,9.214,29.679,7.997,19.221,349.264,7.231,172.296,9.088,7.728,0.12921387654487135,0.18742321539569962,1.3753130839609407,1.9939759547266713,1.3533542809219186,0.08126201495603762,1.7524102240814514,1.238462834287278
,97.77238,266.384,222.035,377.082,150.598,7.413,3483679.0,209.595,751.563,263.468,64.776,208.848,156.067,118.862,583.11,1004618.0,62.077,17.34,1145722.0,134.981,5.454,356.306,3.158,305.653,146.793,398.726,95.854,28.194,11.673,462,2.163,2037405.0,10.267,29.679,7.235,24.027,376.837,7.472,161.958,10.64,8.079,0.08789586740430362,0.0978820554782884,1.4750770775645816,1.8716723650575637,1.521741406234925,0.24113925764804714,2.165575362670835,1.4386473677457987
,97.93935,244.639,205.587,247.054,140.776,7.413,1123767.0,217.656,441.135,252.715,59.192,269.482,168.454,140.197,709.874,1004618.0,60.599,16.685,1177112.0,109.672,5.454,356.306,2.746,314.386,172.698,423.646,95.854,26.912,12.734,473,2.219,2014767.0,10.662,30.515,8.759,24.309,395.219,8.557,165.404,10.861,8.255,-0.035649843834477446,0.12741303659283268,1.8655581891261042,1.8266010003573518,1.7614139681633538,0.2727187337049188,2.1703989090002462,1.7119056263319437
,98.14481,217.456,189.14,156.034,111.311,5.824,1011390.0,209.595,424.796,220.453,62.542,282.956,178.363,132.577,836.637,1004618.0,69.467,17.013,1145722.0,115.999,7.059,356.306,2.884,301.287,209.396,407.032,95.854,32.039,13.796,726,1.664,1946853.0,9.608,28.843,6.855,25.157,404.41,9.4,151.621,9.753,7.552,-0.2114445861912248,0.0976196877058037,1.76457963800098,2.0907176820989632,2.2943445629181225,0.6571317166938363,2.1850102441060737,1.84774258989487
,98.32935,201.147,197.364,143.031,94.942,5.295,1011390.0,205.564,392.12,209.699,52.491,296.43,173.408,141.721,861.989,884.064,62.077,17.013,1192806.0,132.872,4.813,341.46,2.746,283.821,185.65,407.032,88.186,34.602,11.673,660,1.22,1788389.0,8.424,22.572,6.093,21.765,395.219,8.557,151.621,9.531,9.133,-0.24908908502032515,0.08270148932271706,1.5318988402504112,1.9318989671320848,1.969930500329992,0.5298092325771071,1.8412887114011758,1.704885446002875
,98.50545,190.274,172.693,130.028,91.668,5.03,1011390.0,217.656,375.781,231.207,58.075,296.43,178.363,134.101,785.932,790.299,62.077,18.321,1130027.0,118.108,5.454,311.768,2.609,301.287,146.793,398.726,92.02,30.757,13.796,660,1.608,1516734.0,6.844,21.318,5.331,19.504,422.793,9.159,165.404,8.423,10.362,-0.36657726147470954,0.1273605625565837,1.4161232049502828,1.825317937591,1.4673762985190604,0.5609083917174831,1.502057138690959,1.9283357698498949
,98.58678,206.584,205.587,143.031,104.764,5.162,1011390.0,233.779,392.12,236.584,59.192,303.167,178.363,120.386,735.226,790.299,63.555,17.994,1114332.0,120.217,5.454,304.345,2.334,305.653,140.317,382.112,92.02,29.475,12.734,671,1.497,1380907.0,6.844,15.884,4.189,16.677,487.131,10.967,168.85,8.645,10.889,-0.18791939001510247,0.18693783577937698,1.2151877086426144,1.8568292943847082,1.3944191158551635,0.5613887086339788,1.2130962022100957,2.5207161124627033
,98.48763,217.456,197.364,208.045,130.955,5.692,1011390.0,217.656,375.781,247.338,54.724,256.008,178.363,123.434,583.11,870.669,63.555,18.321,1098638.0,126.545,6.738,311.768,2.472,296.92,131.682,357.192,92.02,28.194,11.673,660,1.331,1426183.0,7.897,21.318,6.855,19.504,505.513,9.882,179.188,9.753,11.241,-0.14054384609013806,0.1273605625565837,1.2098509790867733,1.8451647767679185,1.3536148132623382,0.5298092325771071,1.4419993769331008,2.441686507892682
,98.32858,244.639,197.364,299.065,212.802,6.486,1011390.0,209.595,392.12,263.468,58.075,269.482,198.181,108.195,583.11,1125172.0,66.511,17.994,973.079,105.454,6.417,341.46,3.021,305.653,148.952,382.112,84.352,28.194,11.673,506,2.663,1946853.0,9.608,34.277,9.14,24.592,569.851,8.918,165.404,9.753,11.241,0.08627599811189983,0.09759345149059927,1.4258827546425128,0.43503307570293537,1.5754504199453196,0.305288140965616,2.145263590885569,2.5285032820143645
,98.22819,260.948,213.811,494.108,304.47,7.28,1123767.0,229.749,408.458,306.484,63.659,222.323,215.522,88.385,494.376,1178752.0,66.511,19.303,910.3,99.126,6.738,341.46,3.433,305.653,135.999,390.419,172.538,128.156,10.612,506,2.441,1946853.0,9.608,31.769,8.759,23.744,716.91,7.954,172.296,10.196,12.997,0.37104623719341173,0.17206268607835473,1.0939493493859465,0.4254873718146884,1.4272304386797539,0.2897458857381365,2.085608437025413,3.0061662806249503
,98.33882,271.821,205.587,689.151,327.387,3.971,1236144.0,270.055,588.18,344.122,80.411,229.06,198.181,67.05,469.023,1125172.0,76.858,24.538,1192806.0,105.454,8.342,341.46,3.296,305.653,129.523,382.112,111.191,58.951,10.612,385,2.885,1901578.0,10.135,32.187,7.997,24.027,579.042,8.316,189.526,11.97,9.484,0.4115335096004169,0.3211118327154504,0.7566517892606389,2.385790747292223,1.3484277521756884,0.11333645661482206,2.075488388410091,2.462816665735289
,98.66457,260.948,213.811,806.177,297.922,4.765,1348521.0,322.454,686.21,376.384,92.696,188.637,175.885,56.383,430.994,1018013.0,79.814,25.192,1365450.0,124.436,7.38,408.267,3.158,314.386,129.523,373.805,92.02,47.417,8.489,275,1.664,1856302.0,9.608,31.351,7.235,20.917,588.234,8.195,213.647,9.531,11.065,0.35727286633089383,0.5147712737123415,0.5091028831476692,2.7455380368075826,1.3542732560158572,-0.07813491081947614,1.8266767130474355,2.464415032715574
,99.00814,233.766,213.811,715.157,180.063,5.295,1123767.0,261.994,490.15,365.63,79.294,208.848,165.976,100.576,595.787,1125172.0,76.858,21.593,1035858.0,107.563,16.685,430.536,2.746,323.119,131.682,390.419,99.689,47.417,10.612,572,2.552,1629924.0,8.161,28.843,5.331,20.069,459.557,8.316,168.85,10.64,10.714,0.05470570005846512,0.2912528924874904,1.2437328256897615,2.177676066351497,1.3027060028518798,0.3859692107144897,1.6168768231686772,1.991937779028528
,99.19379,217.456,230.258,390.085,160.42,4.898,1123767.0,274.086,522.826,322.615,79.294,242.534,165.976,109.719,760.579,1084987.0,75.38,18.648,988.774,103.345,9.626,378.575,13.733,366.784,142.475,415.339,92.02,42.291,12.734,561,2.774,1765751.0,8.292,26.753,7.235,21.765,487.131,8.195,165.404,11.526,11.065,0.039749535665967284,0.3359513208470837,1.4040417858410812,0.7288455512919044,2.4734115336226687,0.40101650034005654,1.826274105149733,2.112404105439344
,99.2499,222.893,213.811,221.048,134.229,4.236,1348521.0,257.963,522.826,327.991,79.294,330.116,190.749,129.529,988.753,1111777.0,70.945,18.321,1020163.0,99.126,9.947,356.306,3.021,340.585,151.11,398.726,107.357,48.699,15.918,649,2.274,1743113.0,8.424,29.679,5.712,22.613,551.469,8.436,172.296,13.078,13.173,-0.06356689443389987,0.2763871665348126,1.8111930478062817,1.9459603593164725,1.5646686676404447,0.5759556813430498,1.8709146527584464,2.510142659134634
,99.17113,195.711,222.035,195.042,117.859,4.765,1123767.0,257.963,473.811,322.615,71.477,363.801,205.613,129.529,1039458.0,1111777.0,75.38,18.976,973.079,99.126,15.402,356.306,3.021,331.852,174.856,423.646,103.523,51.262,13.796,770,1.331,1675199.0,7.766,24.663,5.331,24.309,588.234,11.088,189.526,12.635,14.402,-0.12307670205869786,0.27634781140908593,1.8480955347278754,0.7225164611927656,1.8168863826489092,0.7212806000114054,1.9451811417244302,3.144859116524622
,99.02784,168.529,205.587,143.031,94.942,3.839,899.014,261.994,408.458,301.107,68.126,431.171,208.09,126.482,1064811.0,1018013.0,76.858,18.648,1067248.0,111.781,11.23,341.46,2.884,310.019,166.221,398.726,99.689,46.136,13.796,825,1.331,1494097.0,6.054,20.482,3.808,22.048,597.425,11.329,182.634,13.743,12.119,-0.28509965963962763,0.2911873003436392,1.839530857655642,2.22623665567696,1.748850013349595,0.8014667041583664,1.6660086572678967,3.1837106222147784
,98.94792,163.092,246.705,156.034,91.668,4.368,899.014,253.933,424.796,333.368,70.36,451.383,205.613,143.244,1039458.0,857.274,78.336,18.976,1067248.0,101.236,13.155,296.921,2.884,310.019,148.952,423.646,92.02,44.854,11.673,935,1.165,1222443.0,5.001,15.048,3.046,16.394,624.998,10.244,175.742,14.186,14.227,-0.155023009299691,0.2614201884747347,1.7247748801265583,2.2599556694618355,1.464330997978828,0.9307397533119126,1.088086784306171,3.176358027987249
,98.92973,173.965,320.717,169.037,98.216,3.574,899.014,233.779,408.458,365.63,72.594,390.749,203.135,147.816,861.989,857.274,81.292,21.266,1145722.0,99.126,21.177,304.345,2.746,314.386,140.317,398.726,95.854,56.388,11.673,825,887.0,1154529.0,5.133,13.376,2.665,14.981,643.381,9.521,182.634,12.856,15.105,0.14682482706859365,0.1869509538869792,1.727793035687042,2.4614052649239477,1.3961956029823994,0.7703675450179903,0.9436411584711816,3.115902156052597
,98.96976,212.02,419.399,208.045,134.229,4.765,899.014,249.902,604.518,376.384,80.411,370.538,215.522,135.625,785.932,977.828,85.726,21.593,1177112.0,111.781,28.237,311.768,2.884,366.784,140.317,398.726,103.523,60.233,12.734,891,1.886,1335632.0,7.239,23.827,5.331,18.656,615.807,9.641,196.418,14.408,12.821,0.6540424256614873,0.24667252870215706,1.5205298593012877,2.6710358358448363,1.4098611491842015,0.8821331252218233,1.3222864613150862,2.9986194222394627
,99.04605,244.639,550.975,312.068,212.802,5.824,899.014,233.779,490.15,360.253,64.776,336.853,232.863,135.625,722.55,1299306.0,100.506,24.21,1082943.0,126.545,24.386,326.614,3.296,371.15,146.793,398.726,99.689,44.854,13.796,792,2.385,1720475.0,8.424,35.949,6.474,27.419,726.101,9.762,192.972,14.408,17.564,1.3581674470039233,0.18701654603083037,1.9833436097470964,3.0612007859948998,1.535406952436727,0.7533550416701897,2.1939928170870857,3.596910998980432
,99.12044,233.766,624.987,494.108,301.196,6.221,1123767.0,278.117,490.15,424.776,69.243,296.43,247.726,108.195,633.816,1339491.0,101.984,21.593,941.689,141.308,22.14,319.191,3.708,375.517,133.84,407.032,107.357,43.573,15.918,957,1.886,2037405.0,9.74,38.875,7.616,28.267,919.115,8.677,172.296,15.516,17.212,1.7884475946683138,0.3508170467997614,1.5378944309832137,1.6762751803025082,1.3871893199192098,1.024997864566032,2.463851131971615,4.190257961294431
,99.1316,260.948,559.199,858.188,307.744,4.236,1123767.0,338.577,702.548,467.791,93.813,296.43,232.863,85.337,570.434,1285911.0,103.462,31.735,1161417.0,147.635,20.215,319.191,3.845,384.25,131.682,390.419,88.186,38.446,10.612,594,2.33,2060043.0,9.345,36.367,6.093,24.875,670.954,8.677,203.31,18.176,13.7,1.6202473408693465,0.5743485461322148,1.1700836532116192,3.2973374500731665,1.4115352439807238,0.41804365237327423,2.240245122782434,3.1677977635012557
,99.0723,250.075,616.763,1300285.0,252.088,5.295,1236144.0,403.068,931.285,537.691,111.683,242.534,210.567,71.622,557.758,1192147.0,147.804,32.717,1365450.0,149.745,26.632,326.614,4.394,371.15,125.206,398.726,92.02,43.573,10.612,561,3.162,1811026.0,8.555,31.351,4.95,20.069,615.807,8.557,223.985,17.733,13.348,1.6883646952131939,0.8127851265430724,0.8666346589703807,5.059763745048968,1.3616420856132698,0.36993198988509757,1.7369923466843935,2.906675080800848
