date,cci,indicator,trend_score,year,month,quarter,year_month,economic_period
,99.38569,Blazers,-0.6169076977292891,,,,NaT,Unknown
,99.51501,Blazers,-0.636850951890655,,,,NaT,Unknown
,99.6199,Blazers,-0.7164146063904622,,,,NaT,Unknown
,99.63353,Blazers,-0.6566843801622969,,,,NaT,Unknown
,99.58079,Blazers,0.0333966364196962,,,,NaT,Unknown
,99.50854,Blazers,0.1580034464259188,,,,NaT,Unknown
,99.53588,Blazers,0.1531095520377104,,,,NaT,Unknown
,99.62159,Blazers,0.0537077449570494,,,,NaT,Unknown
,99.67623,Blazers,0.0731432896402011,,,,NaT,Unknown
,99.72331,Blazers,0.0585312912864604,,,,NaT,Unknown
,99.81053,Blazers,0.06831974331079,,,,NaT,Unknown
,99.91844,Blazers,0.1730180526773615,,,,NaT,Unknown
,99.9707,Blazers,0.108066396531295,,,,NaT,Unknown
,99.98325,Blazers,-0.6169527415480435,,,,NaT,Unknown
,99.96016,Blazers,-0.736278063874607,,,,NaT,Unknown
,99.94144,Blazers,-0.6367908941288973,,,,NaT,Unknown
,99.95289,Blazers,0.0533051370593473,,,,NaT,Unknown
,100.0072,Blazers,0.1230810027827377,,,,NaT,Unknown
,100.1152,Blazers,0.1880326589288042,,,,NaT,Unknown
,100.3015,Blazers,0.1734213238229765,,,,NaT,Unknown
,100.5061,Blazers,0.0333966364196962,,,,NaT,Unknown
,100.6415,Blazers,0.0934543981775543,,,,NaT,Unknown
,100.7004,Blazers,0.2127647058978664,,,,NaT,Unknown
,100.6971,Blazers,0.0934543981775543,,,,NaT,Unknown
,100.6304,Blazers,0.0382905308079045,,,,NaT,Unknown
,100.5792,Blazers,-0.6566993947685483,,,,NaT,Unknown
,100.4717,Blazers,-0.6766229100144509,,,,NaT,Unknown
,100.3844,Blazers,-0.6964010041702988,,,,NaT,Unknown
,100.3574,Blazers,0.0979456846680606,,,,NaT,Unknown
,100.4646,Blazers,0.2679285732675163,,,,NaT,Unknown
,100.6011,Blazers,0.1734213238229765,,,,NaT,Unknown
,100.6466,Blazers,0.1437947192177932,,,,NaT,Unknown
,100.578,Blazers,0.1332010513980593,,,,NaT,Unknown
,100.4687,Blazers,0.2232880256588029,,,,NaT,Unknown
,100.4043,Blazers,0.2281819200470113,,,,NaT,Unknown
,100.4072,Blazers,0.2431965262984541,,,,NaT,Unknown
,100.4591,Blazers,0.1584067175715337,,,,NaT,Unknown
,100.4482,Blazers,-0.6964010041702988,,,,NaT,Unknown
,100.369,Blazers,-0.6566993947685483,,,,NaT,Unknown
,100.353,Blazers,-0.676592880801948,,,,NaT,Unknown
,100.3886,Blazers,0.1332010513980593,,,,NaT,Unknown
,100.4265,Blazers,0.2882403450527824,,,,NaT,Unknown
,100.4984,Blazers,0.1336043225436743,,,,NaT,Unknown
,100.5551,Blazers,0.183541372438298,,,,NaT,Unknown
,100.5492,Blazers,0.1535128231833254,,,,NaT,Unknown
,100.5726,Blazers,0.1486182655472041,,,,NaT,Unknown
,100.6716,Blazers,0.2232880256588029,,,,NaT,Unknown
,100.7779,Blazers,0.2931342394409907,,,,NaT,Unknown
,100.8479,Blazers,0.148215657649502,,,,NaT,Unknown
,100.8715,Blazers,-0.6765328230401901,,,,NaT,Unknown
,100.9022,Blazers,-0.6168776691800341,,,,NaT,Unknown
,100.9646,Blazers,-0.0213646230522514,,,,NaT,Unknown
,101.0394,Blazers,0.3129723920218445,,,,NaT,Unknown
,101.1279,Blazers,0.41325042620462,,,,NaT,Unknown
,101.1537,Blazers,0.3434042124224322,,,,NaT,Unknown
,101.1465,Blazers,0.2886429529504845,,,,NaT,Unknown
,101.1462,Blazers,0.1437947192177932,,,,NaT,Unknown
,101.1635,Blazers,0.2631050269381053,,,,NaT,Unknown
,101.1716,Blazers,0.3381773949474062,,,,NaT,Unknown
,101.1573,Blazers,0.3527893933011468,,,,NaT,Unknown
,101.1505,Blazers,0.2578085246521947,,,,NaT,Unknown
,101.1641,Blazers,0.0731432896402011,,,,NaT,Unknown
,101.1837,Blazers,-0.6168776691800341,,,,NaT,Unknown
,101.1361,Blazers,0.0382905308079045,,,,NaT,Unknown
,101.0653,Blazers,0.3625068340187661,,,,NaT,Unknown
,100.9734,Blazers,0.5776038894313474,,,,NaT,Unknown
,100.8683,Blazers,0.437982473173682,,,,NaT,Unknown
,100.7913,Blazers,0.4383850810713842,,,,NaT,Unknown
,100.7627,Blazers,0.3828186058040323,,,,NaT,Unknown
,100.828,Blazers,0.377924048167911,,,,NaT,Unknown
,100.9065,Blazers,0.4180739725340309,,,,NaT,Unknown
,100.9201,Blazers,0.4927437326456299,,,,NaT,Unknown
,100.8882,Blazers,0.4326853076398587,,,,NaT,Unknown
,100.7932,Blazers,0.2228854177611008,,,,NaT,Unknown
,100.665,Blazers,0.1129602909195034,,,,NaT,Unknown
,100.5145,Blazers,0.1580034464259188,,,,NaT,Unknown
,100.4945,Blazers,0.4180739725340309,,,,NaT,Unknown
,100.5689,Blazers,0.572709995043139,,,,NaT,Unknown
,100.712,Blazers,0.5926184956827901,,,,NaT,Unknown
,100.8151,Blazers,0.6128592561613461,,,,NaT,Unknown
,100.7446,Blazers,0.4176707013884159,,,,NaT,Unknown
,100.2593,Blazers,0.6469764840091229,,,,NaT,Unknown
,99.21815,Blazers,-0.5373290286232305,,,,NaT,Unknown
,98.10604,Blazers,-0.5772258272430019,,,,NaT,Unknown
,97.75997,Blazers,-0.5573426308433937,,,,NaT,Unknown
,97.96384,Blazers,-0.5772108126367504,,,,NaT,Unknown
,98.23829,Blazers,-0.5174355425898307,,,,NaT,Unknown
,98.49018,Blazers,0.2172559923883727,,,,NaT,Unknown
,98.70477,Blazers,0.4659973196922312,,,,NaT,Unknown
,98.78632,Blazers,0.5715015081021197,,,,NaT,Unknown
,98.79976,Blazers,0.3970273330121578,,,,NaT,Unknown
,98.91467,Blazers,0.3921334386239496,,,,NaT,Unknown
,99.05409,Blazers,0.3868362730901261,,,,NaT,Unknown
,99.32957,Blazers,0.4765206394531677,,,,NaT,Unknown
,99.73615,Blazers,0.6855146502886085,,,,NaT,Unknown
,100.0586,Blazers,0.6908118158224319,,,,NaT,Unknown
,100.3027,Blazers,0.6112481613226248,,,,NaT,Unknown
,100.4537,Blazers,0.5061465808104383,,,,NaT,Unknown
,100.3535,Blazers,0.7107203164620831,,,,NaT,Unknown
,100.1148,Blazers,0.7609902894435244,,,,NaT,Unknown
,99.95164,Blazers,1.2544546135172348,,,,NaT,Unknown
,99.76938,Blazers,1.7832446523797412,,,,NaT,Unknown
,99.54403,Blazers,1.659443058168923,,,,NaT,Unknown
,99.30601,Blazers,1.4646577745416076,,,,NaT,Unknown
,98.97307,Blazers,1.528400943746655,,,,NaT,Unknown
,98.51152,Blazers,1.8526172469575164,,,,NaT,Unknown
,97.96985,Blazers,2.226035732326395,,,,NaT,Unknown
,97.5761,Blazers,2.1712047880435628,,,,NaT,Unknown
,97.20341,Blazers,1.8916290324414144,,,,NaT,Unknown
,96.8323,Blazers,1.2334079739953616,,,,NaT,Unknown
,96.63258,Blazers,1.198082259206566,,,,NaT,Unknown
,96.6407,Blazers,1.428596528768292,,,,NaT,Unknown
,96.66358,Blazers,2.0360739950284907,,,,NaT,Unknown
,96.7627,Blazers,2.1862187310470924,,,,NaT,Unknown
,96.9458,Blazers,2.086816923966432,,,,NaT,Unknown
,97.21941,Blazers,1.9276896149668172,,,,NaT,Unknown
,97.52456,Blazers,1.7524102240814514,,,,NaT,Unknown
,97.77238,Blazers,2.165575362670835,,,,NaT,Unknown
,97.93935,Blazers,2.1703989090002462,,,,NaT,Unknown
,98.14481,Blazers,2.1850102441060737,,,,NaT,Unknown
,98.32935,Blazers,1.841288711401176,,,,NaT,Unknown
,98.50545,Blazers,1.502057138690959,,,,NaT,Unknown
,98.58678,Blazers,1.2130962022100955,,,,NaT,Unknown
,98.48763,Blazers,1.4419993769331008,,,,NaT,Unknown
,98.32858,Blazers,2.145263590885569,,,,NaT,Unknown
,98.22819,Blazers,2.085608437025413,,,,NaT,Unknown
,98.33882,Blazers,2.075488388410091,,,,NaT,Unknown
,98.66457,Blazers,1.8266767130474355,,,,NaT,Unknown
,99.00814,Blazers,1.6168768231686772,,,,NaT,Unknown
,99.19379,Blazers,1.826274105149733,,,,NaT,Unknown
,99.2499,Blazers,1.8709146527584464,,,,NaT,Unknown
,99.17113,Blazers,1.9451811417244305,,,,NaT,Unknown
,99.02784,Blazers,1.6660086572678967,,,,NaT,Unknown
,98.94792,Blazers,1.088086784306171,,,,NaT,Unknown
,98.92973,Blazers,0.9436411584711816,,,,NaT,Unknown
,98.96976,Blazers,1.3222864613150862,,,,NaT,Unknown
,99.04605,Blazers,2.1939928170870857,,,,NaT,Unknown
,99.12044,Blazers,2.463851131971615,,,,NaT,Unknown
,99.1316,Blazers,2.240245122782434,,,,NaT,Unknown
,99.0723,Blazers,1.7369923466843935,,,,NaT,Unknown
,100.8491,Mini,-0.7420377710051854,,,,NaT,Unknown
,100.8355,Mini,-0.7107008569820629,,,,NaT,Unknown
,100.7913,Mini,-1.0242633424850434,,,,NaT,Unknown
,100.7505,Mini,-0.9877866457521058,,,,NaT,Unknown
,100.7282,Mini,-0.9513099490191684,,,,NaT,Unknown
,100.7717,Mini,-0.4042078007396566,,,,NaT,Unknown
,100.8285,Mini,-0.9513099490191684,,,,NaT,Unknown
,100.8303,Mini,-0.465706299742799,,,,NaT,Unknown
,100.8061,Mini,-1.097216735950918,,,,NaT,Unknown
,100.81,Mini,-0.3080360375488876,,,,NaT,Unknown
,100.8644,Mini,-1.097216735950918,,,,NaT,Unknown
,100.9582,Mini,-0.9877866457521058,,,,NaT,Unknown
,101.0323,Mini,-0.5613344873326069,,,,NaT,Unknown
,101.011,Mini,-1.2066507948905347,,,,NaT,Unknown
,100.8773,Mini,-0.844614601159062,,,,NaT,Unknown
,100.7314,Mini,-0.8382493870777128,,,,NaT,Unknown
,100.6746,Mini,-0.7716612076931871,,,,NaT,Unknown
,100.7139,Mini,-0.4601270762492577,,,,NaT,Unknown
,100.6771,Mini,-1.0607400392179809,,,,NaT,Unknown
,100.4738,Mini,-0.0888867160729652,,,,NaT,Unknown
,100.2284,Mini,-0.3532908594404531,,,,NaT,Unknown
,100.2087,Mini,-0.1523197999345805,,,,NaT,Unknown
,100.4345,Mini,-0.289916403749739,,,,NaT,Unknown
,100.7531,Mini,-0.5692781856681841,,,,NaT,Unknown
,100.9735,Mini,-0.7260381148755617,,,,NaT,Unknown
,101.0192,Mini,-0.5636891680244803,,,,NaT,Unknown
,100.9796,Mini,-0.926303600708942,,,,NaT,Unknown
,100.8748,Mini,-0.2453407610369809,,,,NaT,Unknown
,100.7045,Mini,-0.3724257766878458,,,,NaT,Unknown
,100.6121,Mini,-0.3901750807203624,,,,NaT,Unknown
,100.5865,Mini,-0.3695033398891767,,,,NaT,Unknown
,100.6138,Mini,0.061818609634461,,,,NaT,Unknown
,100.7571,Mini,-0.4421038682381763,,,,NaT,Unknown
,100.9613,Mini,0.2344357060098948,,,,NaT,Unknown
,101.0749,Mini,-0.1060580241573882,,,,NaT,Unknown
,101.1291,Mini,-0.0105003316956726,,,,NaT,Unknown
,101.1371,Mini,-0.563765978068505,,,,NaT,Unknown
,101.0739,Mini,-0.3659981134270962,,,,NaT,Unknown
,100.9943,Mini,-0.1890442693783219,,,,NaT,Unknown
,100.9702,Mini,-0.0968980088054233,,,,NaT,Unknown
,100.9881,Mini,-0.3123345419213478,,,,NaT,Unknown
,100.9631,Mini,0.1511653085370067,,,,NaT,Unknown
,100.9196,Mini,-0.2137086731369258,,,,NaT,Unknown
,100.7676,Mini,-0.2480431192267908,,,,NaT,Unknown
,100.5712,Mini,-0.1595987333667991,,,,NaT,Unknown
,100.3328,Mini,-0.0075661228457248,,,,NaT,Unknown
,100.0589,Mini,-0.2787122195079359,,,,NaT,Unknown
,99.8483,Mini,-0.3556564527505289,,,,NaT,Unknown
,99.63045,Mini,-0.2040346776980668,,,,NaT,Unknown
,99.32162,Mini,-0.303565448338388,,,,NaT,Unknown
,98.95058,Mini,-0.4155668879017649,,,,NaT,Unknown
,98.49242,Mini,-0.3843502052470997,,,,NaT,Unknown
,98.04234,Mini,-0.4286098462164037,,,,NaT,Unknown
,97.69081,Mini,-0.4154642528853011,,,,NaT,Unknown
,97.58231,Mini,-0.3210647413284538,,,,NaT,Unknown
,97.66558,Mini,-0.2331981094287785,,,,NaT,Unknown
,97.67867,Mini,-0.1712355090155567,,,,NaT,Unknown
,97.41298,Mini,-0.0768905736242867,,,,NaT,Unknown
,97.16837,Mini,-0.2745178360120882,,,,NaT,Unknown
,97.03234,Mini,-0.2980353947303865,,,,NaT,Unknown
,96.9688,Mini,-0.3365966666437526,,,,NaT,Unknown
,96.97824,Mini,-0.3858186993881484,,,,NaT,Unknown
,97.20629,Mini,-0.1043463181189536,,,,NaT,Unknown
,97.66534,Mini,-0.2402222256925791,,,,NaT,Unknown
,98.12306,Mini,-0.348437126171997,,,,NaT,Unknown
,98.46567,Mini,-0.2199508504213806,,,,NaT,Unknown
,98.68877,Mini,-0.4056375585217388,,,,NaT,Unknown
,98.89773,Mini,-0.4006136378445345,,,,NaT,Unknown
,99.11938,Mini,-0.0410931149908793,,,,NaT,Unknown
,99.21873,Mini,-0.2538845051276235,,,,NaT,Unknown
,99.24712,Mini,0.3012260066922982,,,,NaT,Unknown
,99.30729,Mini,-0.4466235545695542,,,,NaT,Unknown
,99.37518,Mini,-0.3253355067630665,,,,NaT,Unknown
,99.39132,Mini,-0.5401548991739306,,,,NaT,Unknown
,99.38895,Mini,-0.3607699248632049,,,,NaT,Unknown
,99.36604,Mini,-0.3761360825640497,,,,NaT,Unknown
,99.31453,Mini,-0.057445512482192,,,,NaT,Unknown
,99.26768,Mini,1.304577408260014,,,,NaT,Unknown
,99.21994,Mini,-0.2711128298568211,,,,NaT,Unknown
,99.23846,Mini,-0.3556266340614618,,,,NaT,Unknown
,99.2652,Mini,-0.438769530801033,,,,NaT,Unknown
,99.30903,Mini,-0.1961708313185469,,,,NaT,Unknown
,99.38902,Mini,-0.178632702558125,,,,NaT,Unknown
,99.42262,Mini,-0.1455467998468402,,,,NaT,Unknown
,99.38183,Mini,-0.4138861129581497,,,,NaT,Unknown
,99.27272,Mini,-0.4667342839818851,,,,NaT,Unknown
,99.04582,Mini,-0.4591217353155077,,,,NaT,Unknown
,98.91441,Mini,-0.4544763639436587,,,,NaT,Unknown
,98.90597,Mini,-0.3992002961916687,,,,NaT,Unknown
,98.82299,Mini,-0.4194297862302899,,,,NaT,Unknown
,98.58913,Mini,-0.4059212426914304,,,,NaT,Unknown
,98.31213,Mini,-0.4813777568860817,,,,NaT,Unknown
,98.20346,Mini,-0.3042513865684554,,,,NaT,Unknown
,98.21943,Mini,-0.0575113010356447,,,,NaT,Unknown
,98.35287,Mini,-0.3090206403221811,,,,NaT,Unknown
,98.53907,Mini,-0.2001183230675712,,,,NaT,Unknown
,98.7452,Mini,-0.491596529893626,,,,NaT,Unknown
,98.89159,Mini,-0.3393707806092208,,,,NaT,Unknown
,98.95768,Mini,-0.3759242624103591,,,,NaT,Unknown
,98.95599,Mini,-0.2489312531685429,,,,NaT,Unknown
,98.92139,Mini,-0.3856831962203962,,,,NaT,Unknown
,98.82849,Mini,-0.2954185766070453,,,,NaT,Unknown
,98.77732,Mini,-0.2332072168355793,,,,NaT,Unknown
,98.77785,Mini,-0.3069860055488367,,,,NaT,Unknown
,98.82154,Mini,-0.2705179555738243,,,,NaT,Unknown
,98.88181,Mini,-0.2717739957191372,,,,NaT,Unknown
,98.89039,Mini,-0.2709137006361307,,,,NaT,Unknown
,98.8409,Mini,-0.2296516245396411,,,,NaT,Unknown
,98.90736,Mini,-0.4713584834225918,,,,NaT,Unknown
,99.02441,Mini,-0.6273308912461613,,,,NaT,Unknown
,99.13401,Mini,-0.5335440835713072,,,,NaT,Unknown
,99.24032,Mini,-0.4692263502796115,,,,NaT,Unknown
,99.38569,Mini,-0.454148922951411,,,,NaT,Unknown
,99.51501,Mini,-0.3373660399592144,,,,NaT,Unknown
,99.6199,Mini,-0.4226283789087658,,,,NaT,Unknown
,99.63353,Mini,-0.3277052289083033,,,,NaT,Unknown
,99.58079,Mini,-0.4757916643173863,,,,NaT,Unknown
,99.50854,Mini,-0.3460254048884141,,,,NaT,Unknown
,99.53588,Mini,-0.2280041783961902,,,,NaT,Unknown
,99.62159,Mini,-0.3552191927790091,,,,NaT,Unknown
,99.67623,Mini,-0.2800053215925248,,,,NaT,Unknown
,99.72331,Mini,-0.33474704181739,,,,NaT,Unknown
,99.81053,Mini,-0.4648575196053128,,,,NaT,Unknown
,99.91844,Mini,-0.2913947932447681,,,,NaT,Unknown
,99.9707,Mini,-0.2926711763681519,,,,NaT,Unknown
,99.98325,Mini,-0.0755190587985005,,,,NaT,Unknown
,99.96016,Mini,-0.250715066258058,,,,NaT,Unknown
,99.94144,Mini,-0.0568828993866286,,,,NaT,Unknown
,99.95289,Mini,-0.3022521528886406,,,,NaT,Unknown
,100.0072,Mini,-0.2254019982300985,,,,NaT,Unknown
,100.1152,Mini,-0.4204729692504307,,,,NaT,Unknown
,100.3015,Mini,-0.2383382773531984,,,,NaT,Unknown
,100.5061,Mini,-0.3652717047171514,,,,NaT,Unknown
,100.6415,Mini,-0.5754583084488238,,,,NaT,Unknown
,100.7004,Mini,-0.2907947474897025,,,,NaT,Unknown
,100.6971,Mini,-0.4749449313790787,,,,NaT,Unknown
,100.6304,Mini,-0.3169545484559696,,,,NaT,Unknown
,100.5792,Mini,-0.4808200898185417,,,,NaT,Unknown
,100.4717,Mini,-0.454371222981507,,,,NaT,Unknown
,100.3844,Mini,-0.1928639479224057,,,,NaT,Unknown
,100.3574,Mini,-0.2649404194375418,,,,NaT,Unknown
,100.4646,Mini,-0.2549352997021685,,,,NaT,Unknown
,100.6011,Mini,-0.3242391126135661,,,,NaT,Unknown
,100.6466,Mini,-0.2361313409915073,,,,NaT,Unknown
,100.578,Mini,-0.4439860985790486,,,,NaT,Unknown
,100.4687,Mini,-0.606361437786283,,,,NaT,Unknown
,100.4043,Mini,-0.4584964734542249,,,,NaT,Unknown
,100.4072,Mini,-0.3650286585795483,,,,NaT,Unknown
,100.4591,Mini,-0.4207257297586897,,,,NaT,Unknown
,100.4482,Mini,-0.517313989741817,,,,NaT,Unknown
,100.369,Mini,-0.44306258057254,,,,NaT,Unknown
,100.353,Mini,-0.5854253131265693,,,,NaT,Unknown
,100.3886,Mini,-0.4756849851258474,,,,NaT,Unknown
,100.4265,Mini,-0.2770926549970832,,,,NaT,Unknown
,100.4984,Mini,-0.4182600822984449,,,,NaT,Unknown
,100.5551,Mini,-0.3237493792927208,,,,NaT,Unknown
,100.5492,Mini,-0.3906146668684488,,,,NaT,Unknown
,100.5726,Mini,-0.4593051995752476,,,,NaT,Unknown
,100.6716,Mini,-0.4097582562464519,,,,NaT,Unknown
,100.7779,Mini,-0.3644548659021818,,,,NaT,Unknown
,100.8479,Mini,-0.4375644257756584,,,,NaT,Unknown
,100.8715,Mini,-0.4890008837014272,,,,NaT,Unknown
,100.9022,Mini,-0.2328588639760419,,,,NaT,Unknown
,100.9646,Mini,-0.4748594995529527,,,,NaT,Unknown
,101.0394,Mini,-0.3340490718690534,,,,NaT,Unknown
,101.1279,Mini,-0.3029289837119071,,,,NaT,Unknown
,101.1537,Mini,-0.3232811882263818,,,,NaT,Unknown
,101.1465,Mini,-0.2711481903413208,,,,NaT,Unknown
,101.1462,Mini,-0.4178556904782136,,,,NaT,Unknown
,101.1635,Mini,-0.4485247907593587,,,,NaT,Unknown
,101.1716,Mini,-0.468392308274304,,,,NaT,Unknown
,101.1573,Mini,-0.3949142816519601,,,,NaT,Unknown
,101.1505,Mini,-0.2214562333085359,,,,NaT,Unknown
,101.1641,Mini,-0.3598343751384271,,,,NaT,Unknown
,101.1837,Mini,-0.2908368312881346,,,,NaT,Unknown
,101.1361,Mini,-0.3347167624794469,,,,NaT,Unknown
,101.0653,Mini,-0.3392307726175175,,,,NaT,Unknown
,100.9734,Mini,-0.2448530594004711,,,,NaT,Unknown
,100.8683,Mini,-0.29747425237699,,,,NaT,Unknown
,100.7913,Mini,-0.2719317003561263,,,,NaT,Unknown
,100.7627,Mini,-0.5649371447954665,,,,NaT,Unknown
,100.828,Mini,-0.449142039704762,,,,NaT,Unknown
,100.9065,Mini,-0.4699119032950737,,,,NaT,Unknown
,100.9201,Mini,-0.3800203185834997,,,,NaT,Unknown
,100.8882,Mini,-0.3637902247540095,,,,NaT,Unknown
,100.7932,Mini,-0.348564568499816,,,,NaT,Unknown
,100.665,Mini,-0.3756306842822539,,,,NaT,Unknown
,100.5145,Mini,-0.4284142599128825,,,,NaT,Unknown
,100.4945,Mini,-0.2547939192408607,,,,NaT,Unknown
,100.5689,Mini,-0.037325818239448,,,,NaT,Unknown
,100.712,Mini,-0.3452894856422324,,,,NaT,Unknown
,100.8151,Mini,-0.2505270897409803,,,,NaT,Unknown
,100.7446,Mini,-0.4753913166722301,,,,NaT,Unknown
,100.2593,Mini,-0.4373910561777187,,,,NaT,Unknown
,99.21815,Mini,-0.7330346158222951,,,,NaT,Unknown
,98.10604,Mini,-0.5222060811029802,,,,NaT,Unknown
,97.75997,Mini,-0.390648194234468,,,,NaT,Unknown
,97.96384,Mini,-0.247880418103331,,,,NaT,Unknown
,98.23829,Mini,-0.2386866302127358,,,,NaT,Unknown
,98.49018,Mini,-0.3234859901770468,,,,NaT,Unknown
,98.70477,Mini,-0.2551350881375898,,,,NaT,Unknown
,98.78632,Mini,0.0407697884476586,,,,NaT,Unknown
,98.79976,Mini,-0.2925741386473918,,,,NaT,Unknown
,98.91467,Mini,-0.3561169511627671,,,,NaT,Unknown
,99.05409,Mini,-0.3544270360062788,,,,NaT,Unknown
,99.32957,Mini,-0.1540414498830756,,,,NaT,Unknown
,99.73615,Mini,-0.2859907924662079,,,,NaT,Unknown
,100.0586,Mini,-0.1332383478181116,,,,NaT,Unknown
,100.3027,Mini,0.0665418841456891,,,,NaT,Unknown
,100.4537,Mini,-0.1672653569408481,,,,NaT,Unknown
,100.3535,Mini,-0.0669356098906257,,,,NaT,Unknown
,100.1148,Mini,0.0069200542163447,,,,NaT,Unknown
,99.95164,Mini,0.3126449847188805,,,,NaT,Unknown
,99.76938,Mini,0.6642454468498622,,,,NaT,Unknown
,99.54403,Mini,0.4251867978339479,,,,NaT,Unknown
,99.30601,Mini,0.5616323635843526,,,,NaT,Unknown
,98.97307,Mini,0.186459099921378,,,,NaT,Unknown
,98.51152,Mini,0.752714707163326,,,,NaT,Unknown
,97.96985,Mini,0.8984809425868389,,,,NaT,Unknown
,97.5761,Mini,1.0506086594376307,,,,NaT,Unknown
,97.20341,Mini,0.9477260208715246,,,,NaT,Unknown
,96.8323,Mini,0.8866404830585947,,,,NaT,Unknown
,96.63258,Mini,1.0281140136612792,,,,NaT,Unknown
,96.6407,Mini,1.090406293001533,,,,NaT,Unknown
,96.66358,Mini,1.4249548992983232,,,,NaT,Unknown
,96.7627,Mini,1.585699610337839,,,,NaT,Unknown
,96.9458,Mini,1.3474874956943774,,,,NaT,Unknown
,97.21941,Mini,1.3254419910630706,,,,NaT,Unknown
,97.52456,Mini,1.238462834287278,,,,NaT,Unknown
,97.77238,Mini,1.4386473677457987,,,,NaT,Unknown
,97.93935,Mini,1.7119056263319437,,,,NaT,Unknown
,98.14481,Mini,1.84774258989487,,,,NaT,Unknown
,98.32935,Mini,1.704885446002875,,,,NaT,Unknown
,98.50545,Mini,1.9283357698498949,,,,NaT,Unknown
,98.58678,Mini,2.5207161124627038,,,,NaT,Unknown
,98.48763,Mini,2.441686507892682,,,,NaT,Unknown
,98.32858,Mini,2.5285032820143645,,,,NaT,Unknown
,98.22819,Mini,3.0061662806249503,,,,NaT,Unknown
,98.33882,Mini,2.462816665735289,,,,NaT,Unknown
,98.66457,Mini,2.464415032715574,,,,NaT,Unknown
,99.00814,Mini,1.991937779028528,,,,NaT,Unknown
,99.19379,Mini,2.112404105439344,,,,NaT,Unknown
,99.2499,Mini,2.510142659134634,,,,NaT,Unknown
,99.17113,Mini,3.144859116524622,,,,NaT,Unknown
,99.02784,Mini,3.1837106222147784,,,,NaT,Unknown
,98.94792,Mini,3.176358027987249,,,,NaT,Unknown
,98.92973,Mini,3.115902156052597,,,,NaT,Unknown
,98.96976,Mini,2.9986194222394627,,,,NaT,Unknown
,99.04605,Mini,3.596910998980432,,,,NaT,Unknown
,99.12044,Mini,4.190257961294431,,,,NaT,Unknown
,99.1316,Mini,3.167797763501256,,,,NaT,Unknown
,99.0723,Mini,2.906675080800848,,,,NaT,Unknown
