date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cci_fred,consumer_sentiment,unemployment_rate,retail_sales_clothing,personal_saving_rate,retail_total_spending,retail_avg_transaction,retail_transaction_count,retail_unique_customers,census_sales_naics_446,census_sales_naics_44812,census_cci,cpi_index,inflation_rate_yoy,year,month,quarter,is_great_recession,is_covid_crisis,is_inflation_surge
2021-06-01,100.4537,239.202,246.705,130.028,65.477,3.839,10900544.0,161.227,1584818.0,220.453,82.645,161.689,104.045,134.101,633.816,642.955,44.341,12.432,549.319,160.29,8.021,415.69,2.746,231.423,101.46,407.032,92.02,32.039,13.796,506,887.0,1154529.0,4.738,13.794,5.331,8.762,220.587,3.133,148.175,6.871,3.512,277.608,91.99319,85.5,5.9,23705,8.8,,,,,32334.0,3411.0,91.99319,1.42655704008222,4.423187598975353,2021,6,2,0,0,0
2021-07-01,100.3535,282.694,287.823,143.031,75.299,4.633,11012921.0,165.258,1633833.0,247.338,62.542,154.952,106.522,138.673,583.11,656.35,47.297,14.068,596.403,172.944,8.663,400.844,2.609,200.858,112.253,415.339,88.186,32.039,12.734,451,2.108,1312994.0,6.186,15.466,7.235,10.176,238.97,3.133,148.175,7.98,3.512,278.639,87.36663,81.2,5.4,24315,9.5,,,,,32225.0,3370.0,87.36663,1.4318550873586846,4.207353331662866,2021,7,3,0,0,0
2021-08-01,100.1148,304.439,328.94,169.037,98.216,4.898,10451037.0,185.411,1486788.0,241.961,64.776,134.741,106.522,143.244,469.023,736.72,48.775,14.395,643.487,168.726,11.872,393.421,2.334,200.858,114.412,415.339,88.186,29.475,11.673,539,1.497,1448821.0,8.424,23.827,8.759,9.61,238.97,3.856,151.621,7.315,2.283,279.021,75.63884,70.3,5.1,24108,8.7,,,,,32429.0,3259.0,75.63884,1.4338180883864338,3.9486331224713345,2021,8,3,0,0,0
2021-09-01,99.95164,337.058,328.94,286.062,153.872,7.148,11237675.0,165.258,1584818.0,236.584,61.425,134.741,113.954,126.482,443.671,977.828,48.775,13.414,706.267,153.963,10.588,445.382,2.884,218.323,127.364,423.646,84.352,28.194,12.734,319,2.163,1743113.0,8.161,33.023,12.948,13.85,303.308,3.856,127.499,6.428,4.742,279.727,78.3287,72.8,4.7,21703,7.6,,,,,32183.0,3287.0,78.3287,1.4374460431654676,4.013639084827814,2021,9,3,0,0,0
2021-10-01,99.76938,358.804,361.834,455.1,235.719,10.855,10900544.0,173.319,1503126.0,225.83,58.075,128.004,148.636,109.719,405.642,1084987.0,48.775,12.432,565.013,151.854,8.663,445.382,3.433,235.789,127.364,431.953,92.02,25.631,12.734,374,2.496,2150594.0,8.555,37.203,14.471,17.525,386.028,3.977,137.837,7.98,3.512,281.649,77.14516,71.7,4.5,23350,7.0,,,,,32099.0,3213.0,77.14516,1.4473227132579651,4.5832621627442505,2021,10,4,0,0,0
2021-11-01,99.54403,391.422,394.728,741.162,222.623,5.824,10451037.0,201.534,1503126.0,263.468,68.126,107.792,113.954,86.861,342.26,1071593.0,57.643,19.957,769.046,172.944,12.193,430.536,3.296,231.423,118.729,398.726,92.02,26.912,10.612,319,2.774,2263783.0,11.846,32.605,13.71,14.698,312.499,4.218,148.175,8.201,3.688,283.411,72.51861,67.4,4.2,27451,6.6,,,,,32490.0,3249.0,72.51861,1.456377183967112,4.974424126142218,2021,11,4,0,0,0
2021-12-01,99.30601,358.804,402.952,728.16,212.802,4.633,9664400.0,201.534,1339743.0,263.468,63.659,101.055,101.567,71.622,291.555,897.459,60.599,20.284,910.3,210.908,15.081,408.267,2.884,227.056,159.745,373.805,80.518,24.349,10.612,253,2.274,2060043.0,13.162,26.335,9.901,13.85,321.69,4.941,155.067,7.758,3.161,285.221,75.96162,70.6,3.9,37490,6.6,,,,,32390.0,3125.0,75.96162,1.4656783144912642,5.504159561442767,2021,12,4,0,0,0
2022-01-01,98.97307,309.876,312.493,611.134,163.693,7.148,5731214.0,185.411,980.3,193.569,60.308,121.267,104.045,126.482,405.642,991.223,56.165,17.994,816.131,168.726,17.969,371.152,3.021,261.988,159.745,398.726,80.518,25.631,11.673,363,2.94,1856302.0,8.424,32.605,7.997,16.677,238.97,4.459,165.404,8.645,3.688,286.799,72.30341,67.2,4.0,17137,4.2,,,,,32664.0,3050.0,72.30341,1.473787255909558,6.058443287379434,2022,1,1,0,0,1
2022-02-01,98.51152,309.876,287.823,390.085,153.872,7.678,5394084.0,173.319,849.593,193.569,54.724,128.004,108.999,140.197,532.405,1004618.0,57.643,15.704,894.605,181.381,14.76,393.421,3.158,279.454,166.221,431.953,95.854,29.475,12.734,462,2.052,2105318.0,9.082,33.859,9.901,18.938,275.734,6.146,165.404,9.753,7.025,288.256,67.56927,62.8,3.8,19345,4.1,,,,,32416.0,3169.0,67.56927,1.4812744090441932,6.455520430171058,2022,2,1,0,0,1
2022-03-01,97.96985,299.003,287.823,234.051,117.859,6.883,4607446.0,165.258,816.916,220.453,52.491,161.689,126.34,152.388,684.521,1018013.0,56.165,16.358,988.774,143.417,16.364,430.536,2.609,275.088,215.872,448.566,99.689,33.32,15.918,638,2.219,2218507.0,10.793,36.785,11.805,23.179,303.308,5.664,165.404,11.083,10.011,289.044,63.91106,59.4,3.7,24310,3.2,,,,,32553.0,3326.0,63.91106,1.4853237410071942,6.480311508806325,2022,3,1,0,0,1
2022-04-01,97.5761,260.948,254.929,169.037,111.311,6.486,3708432.0,181.38,669.871,215.076,49.14,175.163,133.772,124.958,747.903,1031408.0,57.643,15.05,1082943.0,134.981,14.118,430.536,2.884,283.821,215.872,431.953,99.689,37.165,14.857,638,2.33,2195870.0,9.74,35.531,11.805,22.613,312.499,6.628,148.175,10.196,8.957,290.474,70.15153,65.2,3.7,24428,2.6,,,,,32838.0,3212.0,70.15153,1.492672147995889,6.157309612390649,2022,4,2,0,0,1
2022-05-01,97.20341,228.329,230.258,130.028,85.12,4.898,4382693.0,181.38,735.225,220.453,56.958,188.637,141.204,135.625,735.226,897.459,51.731,16.358,1020163.0,143.417,12.835,393.421,2.609,266.355,196.443,448.566,92.02,33.32,13.796,737,2.274,1924216.0,8.424,27.589,8.378,21.2,294.117,7.11,161.958,9.753,5.444,292.039,62.83511,58.4,3.6,25313,2.6,,,,,32656.0,3157.0,62.83511,1.5007142857142857,6.019814344888674,2022,5,2,0,0,1
2022-06-01,96.8323,195.711,213.811,130.028,75.299,5.162,5281707.0,169.288,898.608,215.076,64.776,175.163,126.34,124.958,697.197,763.51,53.209,16.031,973.079,137.09,14.118,348.883,2.06,257.622,142.475,423.646,84.352,30.757,11.673,715,1.165,1471459.0,5.66,19.646,6.093,16.112,312.499,5.664,158.512,9.753,9.484,294.009,53.79718,50.0,3.6,23552,2.2,,,,,33212.0,3156.0,53.79718,1.5108376156217884,5.907970951845765,2022,6,2,0,0,1
2022-07-01,96.63258,228.329,238.482,156.034,85.12,6.618,6068344.0,181.38,882.27,252.715,65.893,175.163,141.204,129.529,646.492,776.904,60.599,18.648,1114332.0,139.199,15.723,348.883,1.922,279.454,146.793,415.339,88.186,30.757,11.673,572,2.052,1358270.0,6.976,19.646,6.093,16.677,349.264,6.026,165.404,9.31,7.552,295.08,55.4111,51.5,3.5,23733,3.3,,,,,33431.0,3033.0,55.4111,1.5163412127440905,5.900466194610221,2022,7,3,0,0,1
2022-08-01,96.6407,260.948,263.152,169.037,124.407,6.089,6068344.0,177.35,996.638,252.715,63.659,168.426,136.249,131.053,583.11,884.064,60.599,18.648,1192806.0,134.981,15.402,348.883,2.06,270.721,144.634,398.726,84.352,29.475,13.796,605,1.886,1765751.0,8.292,24.663,7.997,16.112,358.455,6.146,155.067,9.088,7.903,296.582,62.61992,58.2,3.6,24772,3.2,,,,,33318.0,3168.0,62.61992,1.524059609455293,6.29379150673246,2022,8,3,0,0,1
2022-09-01,96.66358,260.948,238.482,273.06,183.337,7.942,5169330.0,177.35,816.916,241.961,58.075,154.952,148.636,117.338,494.376,1031408.0,57.643,16.358,1035858.0,113.89,12.514,385.998,2.746,261.988,168.38,398.726,84.352,29.475,11.673,506,1.775,1992129.0,8.687,38.457,8.759,22.613,422.793,6.387,151.621,9.753,8.606,298.281,63.0503,58.6,3.5,22359,3.4,,,,,33529.0,3147.0,63.0503,1.5327903391572457,6.632895644682146,2022,9,3,0,0,1
2022-10-01,96.7627,304.439,254.929,468.102,288.101,10.457,5281707.0,205.564,882.27,274.222,59.192,154.952,178.363,94.48,418.318,1245726.0,62.077,17.34,925.994,122.326,13.155,393.421,2.884,261.988,159.745,407.032,84.352,24.349,11.673,451,2.052,2218507.0,9.608,41.801,8.759,22.613,477.94,5.905,151.621,9.975,9.309,299.381,64.44903,59.9,3.6,23409,3.4,,,,,33673.0,3111.0,64.44903,1.53844295991778,6.295779498595766,2022,10,4,0,0,1
2022-11-01,96.9458,299.003,238.482,676.148,255.362,7.413,5281707.0,221.687,1045653.0,290.353,101.631,148.215,146.158,73.146,367.613,1058198.0,70.945,22.575,1177112.0,124.436,11.551,371.152,3.433,288.187,129.523,382.112,76.683,23.068,9.551,352,2.552,2218507.0,11.056,36.367,9.52,21.2,413.602,6.387,182.634,9.975,7.025,300.316,61.00601,56.7,3.6,27000,3.8,,,,,33896.0,3037.0,61.00601,1.5432476875642342,5.9648355215570215,2022,11,4,0,0,1
2022-12-01,97.21941,304.439,246.705,754.165,225.897,6.089,5843591.0,274.086,1143683.0,311.861,81.528,128.004,136.249,64.003,329.584,991.223,72.423,24.21,1569482.0,134.981,8.984,341.46,3.158,275.088,146.793,382.112,72.849,20.505,9.551,297,1.886,2218507.0,11.32,29.679,6.093,18.938,395.219,6.628,203.31,8.866,8.255,301.433,64.34143,59.8,3.5,37932,4.2,,,,,33098.0,3026.0,64.34143,1.5489876670092497,5.684013449220071,2022,12,4,0,0,1
2023-01-01,97.52456,266.384,222.035,468.102,170.241,6.883,5506460.0,233.779,996.638,268.845,71.477,148.215,138.726,114.291,469.023,1098382.0,65.033,19.303,1177112.0,122.326,6.738,356.306,2.884,288.187,135.999,398.726,84.352,26.912,10.612,363,1.664,1924216.0,9.214,29.679,7.997,19.221,349.264,7.231,172.296,9.088,7.728,302.685,69.82874,64.9,3.5,18427,4.9,1596439.86,4001.102406015038,399.0,178.0,34603.0,3013.0,69.82874,1.5554213771839671,5.539070917262623,2023,1,1,0,0,1
2023-02-01,97.77238,266.384,222.035,377.082,150.598,7.413,3483679.0,209.595,751.563,263.468,64.776,208.848,156.067,118.862,583.11,1004618.0,62.077,17.34,1145722.0,134.981,5.454,356.306,3.158,305.653,146.793,398.726,95.854,28.194,11.673,462,2.163,2037405.0,10.267,29.679,7.235,24.027,376.837,7.472,161.958,10.64,8.079,304.097,71.98064,66.9,3.6,19902,5.5,472664.67,1287.9146321525884,367.0,169.0,35070.0,2982.0,71.98064,1.5626772867420349,5.495462366785087,2023,2,1,0,0,1
2023-03-01,97.93935,244.639,205.587,247.054,140.776,7.413,1123767.0,217.656,441.135,252.715,59.192,269.482,168.454,140.197,709.874,1004618.0,60.599,16.685,1177112.0,109.672,5.454,356.306,2.746,314.386,172.698,423.646,95.854,26.912,12.734,473,2.219,2014767.0,10.662,30.515,8.759,24.309,395.219,8.557,165.404,10.861,8.255,305.123,66.70851,62.0,3.5,23641,6.0,1262937.53,3072.840705596107,411.0,172.0,35207.0,2898.0,66.70851,1.5679496402877697,5.562820885401543,2023,3,1,0,0,1
2023-04-01,98.14481,217.456,189.14,156.034,111.311,5.824,1011390.0,209.595,424.796,220.453,62.542,282.956,178.363,132.577,836.637,1004618.0,69.467,17.013,1145722.0,115.999,7.059,356.306,2.884,301.287,209.396,407.032,95.854,32.039,13.796,726,1.664,1946853.0,9.608,28.843,6.855,25.157,404.41,9.4,151.621,9.753,7.552,306.49,68.53761,63.7,3.4,23422,5.8,1220693.12,3162.417409326425,386.0,168.0,35493.0,2914.0,68.53761,1.5749743062692705,5.513746497104743,2023,4,2,0,0,1
2023-05-01,98.32935,201.147,197.364,143.031,94.942,5.295,1011390.0,205.564,392.12,209.699,52.491,296.43,173.408,141.721,861.989,884.064,62.077,17.013,1192806.0,132.872,4.813,341.46,2.746,283.821,185.65,407.032,88.186,34.602,11.673,660,1.22,1788389.0,8.424,22.572,6.093,21.765,395.219,8.557,151.621,9.531,9.133,307.623,63.48068,59.0,3.6,25160,6.1,327099.11,751.9519770114943,435.0,172.0,35745.0,2947.0,63.48068,1.5807965056526208,5.336273579898587,2023,5,2,0,0,1
2023-06-01,98.50545,190.274,172.693,130.028,91.668,5.03,1011390.0,217.656,375.781,231.207,58.075,296.43,178.363,134.101,785.932,790.299,62.077,18.321,1130027.0,118.108,5.454,311.768,2.609,301.287,146.793,398.726,92.02,30.757,13.796,660,1.608,1516734.0,6.844,21.318,5.331,19.504,422.793,9.159,165.404,8.423,10.362,308.291,69.07558,64.2,3.6,23528,5.8,1664965.41,4090.824103194103,407.0,176.0,35734.0,2912.0,69.07558,1.584229188078109,4.857674424932568,2023,6,2,0,0,1
2023-07-01,98.58678,206.584,205.587,143.031,104.764,5.162,1011390.0,233.779,392.12,236.584,59.192,303.167,178.363,120.386,735.226,790.299,63.555,17.994,1114332.0,120.217,5.454,304.345,2.334,305.653,140.317,382.112,92.02,29.475,12.734,671,1.497,1380907.0,6.844,15.884,4.189,16.677,487.131,10.967,168.85,8.645,10.889,308.959,76.92998,71.5,3.5,24075,5.5,1191974.89,2733.887362385321,436.0,179.0,35455.0,2986.0,76.92998,1.5876618705035972,4.7034702453572,2023,7,3,0,0,0
2023-08-01,98.48763,217.456,197.364,208.045,130.955,5.692,1011390.0,217.656,375.781,247.338,54.724,256.008,178.363,123.434,583.11,870.669,63.555,18.321,1098638.0,126.545,6.738,311.768,2.472,296.92,131.682,357.192,92.02,28.194,11.673,660,1.331,1426183.0,7.897,21.318,6.855,19.504,505.513,9.882,179.188,9.753,11.241,309.646,74.67049,69.4,3.7,25772,5.6,469104.2,1146.954034229829,409.0,176.0,36097.0,2989.0,74.67049,1.5911921891058582,4.4048526208603445,2023,8,3,0,0,0
2023-09-01,98.32858,244.639,197.364,299.065,212.802,6.486,1011390.0,209.595,392.12,263.468,58.075,269.482,198.181,108.195,583.11,1125172.0,66.511,17.994,973.079,105.454,6.417,341.46,3.021,305.653,148.952,382.112,84.352,28.194,11.673,506,2.663,1946853.0,9.608,34.277,9.14,24.592,569.851,8.918,165.404,9.753,11.241,310.616,72.94898,67.8,3.8,22573,5.3,486394.03,1263.361116883117,385.0,173.0,36011.0,3038.0,72.94898,1.5961767728674203,4.135362292603273,2023,9,3,0,0,0
2023-10-01,98.22819,260.948,213.811,494.108,304.47,7.28,1123767.0,229.749,408.458,306.484,63.659,222.323,215.522,88.385,494.376,1178752.0,66.511,19.303,910.3,99.126,6.738,341.46,3.433,305.653,135.999,390.419,172.538,128.156,10.612,506,2.441,1946853.0,9.608,31.769,8.759,23.744,716.91,7.954,172.296,10.196,12.997,311.433,68.64521,63.8,3.9,23143,5.4,1482464.23,3734.1668261964737,397.0,172.0,37298.0,2997.0,68.64521,1.6003751284686536,4.025639569645367,2023,10,4,0,0,0
2023-11-01,98.33882,271.821,205.587,689.151,327.387,3.971,1236144.0,270.055,588.18,344.122,80.411,229.06,198.181,67.05,469.023,1125172.0,76.858,24.538,1192806.0,105.454,8.342,341.46,3.296,305.653,129.523,382.112,111.191,58.951,10.612,385,2.885,1901578.0,10.135,32.187,7.997,24.027,579.042,8.316,189.526,11.97,9.484,312.373,65.95535,61.3,3.7,27490,5.6,1203117.3900000001,2934.4326585365857,410.0,167.0,37150.0,2932.0,65.95535,1.6052055498458375,4.0147711077664905,2023,11,4,0,0,0
2023-12-01,98.66457,260.948,213.811,806.177,297.922,4.765,1348521.0,322.454,686.21,376.384,92.696,188.637,175.885,56.383,430.994,1018013.0,79.814,25.192,1365450.0,124.436,7.38,408.267,3.158,314.386,129.523,373.805,92.02,47.417,8.489,275,1.664,1856302.0,9.608,31.351,7.235,20.917,588.234,8.195,213.647,9.531,11.065,313.23,74.99328,69.7,3.8,39318,5.6,1362724.42,3069.199144144144,444.0,180.0,36210.0,3007.0,74.99328,1.6096094552929088,3.9136391835001616,2023,12,4,0,0,0
2024-01-01,99.00814,233.766,213.811,715.157,180.063,5.295,1123767.0,261.994,490.15,365.63,79.294,208.848,165.976,100.576,595.787,1125172.0,76.858,21.593,1035858.0,107.563,16.685,430.536,2.746,323.119,131.682,390.419,99.689,47.417,10.612,572,2.552,1629924.0,8.161,28.843,5.331,20.069,459.557,8.316,168.85,10.64,10.714,314.389,84.99955,79.0,3.7,18472,6.4,1022030.64,2607.2210204081634,392.0,178.0,35827.0,2808.0,84.99955,1.6155652620760534,3.866726134430176,2024,1,1,0,0,0
2024-02-01,99.19379,217.456,230.258,390.085,160.42,4.898,1123767.0,274.086,522.826,322.615,79.294,242.534,165.976,109.719,760.579,1084987.0,75.38,18.648,988.774,103.345,9.626,378.575,13.733,366.784,142.475,415.339,92.02,42.291,12.734,561,2.774,1765751.0,8.292,26.753,7.235,21.765,487.131,8.195,165.404,11.526,11.065,315.555,82.74007,76.9,3.9,21169,6.1,1403140.98,3405.681990291262,412.0,173.0,35765.0,2960.0,82.74007,1.6215570400822201,3.7678766972380595,2024,2,1,0,0,0
2024-03-01,99.2499,222.893,213.811,221.048,134.229,4.236,1348521.0,257.963,522.826,327.991,79.294,330.116,190.749,129.529,988.753,1111777.0,70.945,18.321,1020163.0,99.126,9.947,356.306,3.021,340.585,151.11,398.726,107.357,48.699,15.918,649,2.274,1743113.0,8.424,29.679,5.712,22.613,551.469,8.436,172.296,13.078,13.173,316.762,85.42993,79.4,3.9,24109,5.9,1443631.33,3627.214396984925,398.0,175.0,35624.0,2842.0,85.42993,1.62775950668037,3.8145272562212673,2024,3,1,0,0,0
2024-04-01,99.17113,195.711,222.035,195.042,117.859,4.765,1123767.0,257.963,473.811,322.615,71.477,363.801,205.613,129.529,1039458.0,1111777.0,75.38,18.976,973.079,99.126,15.402,356.306,3.021,331.852,174.856,423.646,103.523,51.262,13.796,770,1.331,1675199.0,7.766,24.663,5.331,24.309,588.234,11.088,189.526,12.635,14.402,317.596,83.06285,77.2,3.9,23150,5.8,711237.47,1646.3830324074074,432.0,173.0,35778.0,2875.0,83.06285,1.6320452209660843,3.623609253156701,2024,4,2,0,0,0
2024-05-01,99.02784,168.529,205.587,143.031,94.942,3.839,899.014,261.994,408.458,301.107,68.126,431.171,208.09,126.482,1064811.0,1018013.0,76.858,18.648,1067248.0,111.781,11.23,341.46,2.884,310.019,166.221,398.726,99.689,46.136,13.796,825,1.331,1494097.0,6.054,20.482,3.808,22.048,597.425,11.329,182.634,13.743,12.119,318.053,74.34771,69.1,4.0,26511,5.8,1154935.39,2436.5725527426157,474.0,175.0,36028.0,2886.0,74.34771,1.634393627954779,3.390513713213905,2024,5,2,0,0,0
2024-06-01,98.94792,163.092,246.705,156.034,91.668,4.368,899.014,253.933,424.796,333.368,70.36,451.383,205.613,143.244,1039458.0,857.274,78.336,18.976,1067248.0,101.236,13.155,296.921,2.884,310.019,148.952,423.646,92.02,44.854,11.673,935,1.165,1222443.0,5.001,15.048,3.046,16.394,624.998,10.244,175.742,14.186,14.227,318.343,73.37936,68.2,4.1,24285,5.7,710919.98,1885.7293899204244,377.0,164.0,36021.0,2824.0,73.37936,1.6358838643371019,3.260555773603513,2024,6,2,0,0,0
2024-07-01,98.92973,173.965,320.717,169.037,98.216,3.574,899.014,233.779,408.458,365.63,72.594,390.749,203.135,147.816,861.989,857.274,81.292,21.266,1145722.0,99.126,21.177,304.345,2.746,314.386,140.317,398.726,95.854,56.388,11.673,825,887.0,1154529.0,5.133,13.376,2.665,14.981,643.381,9.521,182.634,12.856,15.105,318.933,71.44266,66.4,4.2,24575,5.3,1307499.8699999999,3212.530393120393,407.0,177.0,37535.0,2859.0,71.44266,1.6389157245632067,3.2282600603963596,2024,7,3,0,0,0
2024-08-01,98.96976,212.02,419.399,208.045,134.229,4.765,899.014,249.902,604.518,376.384,80.411,370.538,215.522,135.625,785.932,977.828,85.726,21.593,1177112.0,111.781,28.237,311.768,2.884,366.784,140.317,398.726,103.523,60.233,12.734,891,1.886,1335632.0,7.239,23.827,5.331,18.656,615.807,9.641,196.418,14.408,12.821,319.839,73.05658,67.9,4.2,26262,5.2,415853.72,1039.6343,400.0,169.0,37678.0,2833.0,73.05658,1.6435714285714287,3.2918235662659834,2024,8,3,0,0,0
2024-09-01,99.04605,244.639,550.975,312.068,212.802,5.824,899.014,233.779,490.15,360.253,64.776,336.853,232.863,135.625,722.55,1299306.0,100.506,24.21,1082943.0,126.545,24.386,326.614,3.296,371.15,146.793,398.726,99.689,44.854,13.796,792,2.385,1720475.0,8.424,35.949,6.474,27.419,726.101,9.762,192.972,14.408,17.564,320.835,75.42365,70.1,4.1,22259,4.8,930698.27,2326.745675,400.0,177.0,38438.0,2761.0,75.42365,1.6486896197327852,3.289914234939606,2024,9,3,0,0,0
2024-10-01,99.12044,233.766,624.987,494.108,301.196,6.221,1123767.0,278.117,490.15,424.776,69.243,296.43,247.726,108.195,633.816,1339491.0,101.984,21.593,941.689,141.308,22.14,319.191,3.708,375.517,133.84,407.032,107.357,43.573,15.918,957,1.886,2037405.0,9.74,38.875,7.616,28.267,919.115,8.677,172.296,15.516,17.212,321.688,75.85403,70.5,4.1,24359,5.0,1196231.95,3036.121700507614,394.0,171.0,38232.0,2785.0,75.85403,1.6530729701952724,3.292843083424035,2024,10,4,0,0,0
2024-11-01,99.1316,260.948,559.199,858.188,307.744,4.236,1123767.0,338.577,702.548,467.791,93.813,296.43,232.863,85.337,570.434,1285911.0,103.462,31.735,1161417.0,147.635,20.215,319.191,3.845,384.25,131.682,390.419,88.186,38.446,10.612,594,2.33,2060043.0,9.345,36.367,6.093,24.875,670.954,8.677,203.31,18.176,13.7,322.619,77.25275,71.8,4.2,28716,4.9,1108728.26,2584.4481585081585,429.0,173.0,38085.0,2873.0,77.25275,1.6578571428571431,3.280053013544726,2024,11,4,0,0,0
2024-12-01,99.0723,250.075,616.763,1300285.0,252.088,5.295,1236144.0,403.068,931.285,537.691,111.683,242.534,210.567,71.622,557.758,1192147.0,147.804,32.717,1365450.0,149.745,26.632,326.614,4.394,371.15,125.206,398.726,92.02,43.573,10.612,561,3.162,1811026.0,8.555,31.351,4.95,20.069,615.807,8.557,223.985,17.733,13.348,323.296,79.61983,74.0,4.1,39876,4.3,1122119.19,2640.2804470588235,425.0,178.0,37899.0,2824.0,79.61983,1.6613360739979446,3.213613000031912,2024,12,4,0,0,0
